time,shortwave_radiation_instant (W/m²)
2024-03-24T16:30,55.4
2024-03-24T16:45,40.6
2024-03-24T17:00,45.2
2024-03-24T17:15,2.9
2024-03-24T17:30,45.7
2024-03-24T17:45,49.1
2024-03-24T18:00,42.1
2024-03-24T18:15,3.7
2024-03-24T18:30,38.1
2024-03-24T18:45,32.7
2024-03-24T19:00,33.8
2024-03-24T19:15,1.5
2024-03-24T19:30,5.9
2024-03-24T19:45,0.0
2024-03-24T20:00,0.0
2024-03-24T20:15,0.0
2024-03-24T20:30,0.0
2024-03-24T20:45,0.0
2024-03-24T21:00,0.0
2024-03-24T21:15,0.0
2024-03-24T21:30,0.0
2024-03-24T21:45,0.0
2024-03-24T22:00,0.0
2024-03-24T22:15,0.0
2024-03-24T22:30,0.0
2024-03-24T22:45,0.0
2024-03-24T23:00,0.0
2024-03-24T23:15,0.0
2024-03-24T23:30,0.0
2024-03-24T23:45,0.0
2024-03-25T00:00,0.0
2024-03-25T00:15,0.0
2024-03-25T00:30,0.0
2024-03-25T00:45,0.0
2024-03-25T01:00,0.0
2024-03-25T01:15,0.0
2024-03-25T01:30,0.0
2024-03-25T01:45,0.0
2024-03-25T02:00,0.0
2024-03-25T02:15,0.0
2024-03-25T02:30,0.0
2024-03-25T02:45,0.0
2024-03-25T03:00,0.0
2024-03-25T03:15,0.0
2024-03-25T03:30,0.0
2024-03-25T03:45,0.0
2024-03-25T04:00,0.0
2024-03-25T04:15,0.0
2024-03-25T04:30,0.0
2024-03-25T04:45,0.0
2024-03-25T05:00,0.0
2024-03-25T05:15,0.0
2024-03-25T05:30,0.0
2024-03-25T05:45,0.0
2024-03-25T06:00,0.0
2024-03-25T06:15,0.0
2024-03-25T06:30,0.0
2024-03-25T06:45,0.0
2024-03-25T07:00,0.0
2024-03-25T07:15,0.0
2024-03-25T07:30,0.0
2024-03-25T07:45,9.5
2024-03-25T08:00,21.6
2024-03-25T08:15,4.7
2024-03-25T08:30,63.1
2024-03-25T08:45,62.7
2024-03-25T09:00,77.9
2024-03-25T09:15,5.3
2024-03-25T09:30,107.9
2024-03-25T09:45,140.7
2024-03-25T10:00,137.8
2024-03-25T10:15,8.3
2024-03-25T10:30,160.2
2024-03-25T10:45,245.0
2024-03-25T11:00,189.8
2024-03-25T11:15,37.8
2024-03-25T11:30,319.2
2024-03-25T11:45,244.1
2024-03-25T12:00,273.9
2024-03-25T12:15,20.2
2024-03-25T12:30,242.3
2024-03-25T12:45,131.0
2024-03-25T13:00,140.7
2024-03-25T13:15,20.1
2024-03-25T13:30,510.6
2024-03-25T13:45,439.6
2024-03-25T14:00,508.4
2024-03-25T14:15,59.7
2024-03-25T14:30,317.7
2024-03-25T14:45,336.8
2024-03-25T15:00,395.3
2024-03-25T15:15,59.2
2024-03-25T15:30,314.7
2024-03-25T15:45,264.8
2024-03-25T16:00,176.0
2024-03-25T16:15,19.5
2024-03-25T16:30,213.7
2024-03-25T16:45,219.6
2024-03-25T17:00,158.9
2024-03-25T17:15,42.1
2024-03-25T17:30,165.6
2024-03-25T17:45,91.6
2024-03-25T18:00,52.4
2024-03-25T18:15,33.3
2024-03-25T18:30,62.7
2024-03-25T18:45,54.0
2024-03-25T19:00,37.4
2024-03-25T19:15,10.2
2024-03-25T19:30,8.0
2024-03-25T19:45,0.0
2024-03-25T20:00,0.0
2024-03-25T20:15,0.0
2024-03-25T20:30,0.0
2024-03-25T20:45,0.0
2024-03-25T21:00,0.0
2024-03-25T21:15,0.0
2024-03-25T21:30,0.0
2024-03-25T21:45,0.0
2024-03-25T22:00,0.0
2024-03-25T22:15,0.0
2024-03-25T22:30,0.0
2024-03-25T22:45,0.0
2024-03-25T23:00,0.0
2024-03-25T23:15,0.0
2024-03-25T23:30,0.0
2024-03-25T23:45,0.0
2024-03-26T00:00,0.0
2024-03-26T00:15,0.0
2024-03-26T00:30,0.0
2024-03-26T00:45,0.0
2024-03-26T01:00,0.0
2024-03-26T01:15,0.0
2024-03-26T01:30,0.0
2024-03-26T01:45,0.0
2024-03-26T02:00,0.0
2024-03-26T02:15,0.0
2024-03-26T02:30,0.0
2024-03-26T02:45,0.0
2024-03-26T03:00,0.0
2024-03-26T03:15,0.0
2024-03-26T03:30,0.0
2024-03-26T03:45,0.0
2024-03-26T04:00,0.0
2024-03-26T04:15,0.0
2024-03-26T04:30,0.0
2024-03-26T04:45,0.0
2024-03-26T05:00,0.0
2024-03-26T05:15,0.0
2024-03-26T05:30,0.0
2024-03-26T05:45,0.0
2024-03-26T06:00,0.0
2024-03-26T06:15,0.0
2024-03-26T06:30,0.0
2024-03-26T06:45,0.0
2024-03-26T07:00,0.0
2024-03-26T07:15,0.0
2024-03-26T07:30,0.0
2024-03-26T07:45,21.1
2024-03-26T08:00,35.0
2024-03-26T08:15,50.1
2024-03-26T08:30,134.8
2024-03-26T08:45,174.4
2024-03-26T09:00,237.5
2024-03-26T09:15,264.6
2024-03-26T09:30,339.4
2024-03-26T09:45,408.2
2024-03-26T10:00,451.7
2024-03-26T10:15,493.0
2024-03-26T10:30,526.9
2024-03-26T10:45,585.6
2024-03-26T11:00,632.8
2024-03-26T11:15,601.2
2024-03-26T11:30,703.4
2024-03-26T11:45,732.1
2024-03-26T12:00,750.5
2024-03-26T12:15,698.2
2024-03-26T12:30,807.6
2024-03-26T12:45,795.8
2024-03-26T13:00,844.4
2024-03-26T13:15,772.4
2024-03-26T13:30,850.9
2024-03-26T13:45,849.1
2024-03-26T14:00,827.4
2024-03-26T14:15,746.1
2024-03-26T14:30,774.3
2024-03-26T14:45,792.4
2024-03-26T15:00,780.8
2024-03-26T15:15,621.1
2024-03-26T15:30,708.1
2024-03-26T15:45,667.0
2024-03-26T16:00,665.0
2024-03-26T16:15,497.2
2024-03-26T16:30,574.1
2024-03-26T16:45,541.9
2024-03-26T17:00,498.0
2024-03-26T17:15,368.9
2024-03-26T17:30,380.9
2024-03-26T17:45,350.7
2024-03-26T18:00,296.8
2024-03-26T18:15,130.4
2024-03-26T18:30,184.7
2024-03-26T18:45,143.8
2024-03-26T19:00,103.2
2024-03-26T19:15,23.7
2024-03-26T19:30,19.1
2024-03-26T19:45,0.0
2024-03-26T20:00,0.0
2024-03-26T20:15,0.0
2024-03-26T20:30,0.0
2024-03-26T20:45,0.0
2024-03-26T21:00,0.0
2024-03-26T21:15,0.0
2024-03-26T21:30,0.0
2024-03-26T21:45,0.0
2024-03-26T22:00,0.0
2024-03-26T22:15,0.0
2024-03-26T22:30,0.0
2024-03-26T22:45,0.0
2024-03-26T23:00,0.0
2024-03-26T23:15,0.0
2024-03-26T23:30,0.0
2024-03-26T23:45,0.0
2024-03-27T00:00,0.0
2024-03-27T00:15,0.0
2024-03-27T00:30,0.0
2024-03-27T00:45,0.0
2024-03-27T01:00,0.0
2024-03-27T01:15,0.0
2024-03-27T01:30,0.0
2024-03-27T01:45,0.0
2024-03-27T02:00,0.0
2024-03-27T02:15,0.0
2024-03-27T02:30,0.0
2024-03-27T02:45,0.0
2024-03-27T03:00,0.0
2024-03-27T03:15,0.0
2024-03-27T03:30,0.0
2024-03-27T03:45,0.0
2024-03-27T04:00,0.0
2024-03-27T04:15,0.0
2024-03-27T04:30,0.0
2024-03-27T04:45,0.0
2024-03-27T05:00,0.0
2024-03-27T05:15,0.0
2024-03-27T05:30,0.0
2024-03-27T05:45,0.0
2024-03-27T06:00,0.0
2024-03-27T06:15,0.0
2024-03-27T06:30,0.0
2024-03-27T06:45,0.0
2024-03-27T07:00,0.0
2024-03-27T07:15,0.0
2024-03-27T07:30,0.0
2024-03-27T07:45,34.8
2024-03-27T08:00,79.1
2024-03-27T08:15,124.0
2024-03-27T08:30,171.2
2024-03-27T08:45,235.4
2024-03-27T09:00,288.9
2024-03-27T09:15,334.6
2024-03-27T09:30,389.8
2024-03-27T09:45,441.5
2024-03-27T10:00,489.0
2024-03-27T10:15,542.5
2024-03-27T10:30,581.5
2024-03-27T10:45,623.5
2024-03-27T11:00,662.4
2024-03-27T11:15,684.9
2024-03-27T11:30,723.7
2024-03-27T11:45,762.4
2024-03-27T12:00,780.8
2024-03-27T12:15,819.5
2024-03-27T12:30,827.7
2024-03-27T12:45,846.1
2024-03-27T13:00,854.3
2024-03-27T13:15,872.6
2024-03-27T13:30,860.8
2024-03-27T13:45,869.1
2024-03-27T14:00,857.3
2024-03-27T14:15,855.6
2024-03-27T14:30,833.9
2024-03-27T14:45,812.3
2024-03-27T15:00,800.6
2024-03-27T15:15,788.8
2024-03-27T15:30,747.5
2024-03-27T15:45,716.1
2024-03-27T16:00,674.9
2024-03-27T16:15,652.3
2024-03-27T16:30,603.4
2024-03-27T16:45,560.4
2024-03-27T17:00,515.5
2024-03-27T17:15,476.4
2024-03-27T17:30,419.2
2024-03-27T17:45,367.9
2024-03-27T18:00,315.8
2024-03-27T18:15,142.6
2024-03-27T18:30,133.9
2024-03-27T18:45,88.1
2024-03-27T19:00,95.1
2024-03-27T19:15,67.0
2024-03-27T19:30,26.9
2024-03-27T19:45,0.0
2024-03-27T20:00,0.0
2024-03-27T20:15,0.0
2024-03-27T20:30,0.0
2024-03-27T20:45,0.0
2024-03-27T21:00,0.0
2024-03-27T21:15,0.0
2024-03-27T21:30,0.0
2024-03-27T21:45,0.0
2024-03-27T22:00,0.0
2024-03-27T22:15,0.0
2024-03-27T22:30,0.0
2024-03-27T22:45,0.0
2024-03-27T23:00,0.0
2024-03-27T23:15,0.0
2024-03-27T23:30,0.0
2024-03-27T23:45,0.0
2024-03-28T00:00,0.0
2024-03-28T00:15,0.0
2024-03-28T00:30,0.0
2024-03-28T00:45,0.0
2024-03-28T01:00,0.0
2024-03-28T01:15,0.0
2024-03-28T01:30,0.0
2024-03-28T01:45,0.0
2024-03-28T02:00,0.0
2024-03-28T02:15,0.0
2024-03-28T02:30,0.0
2024-03-28T02:45,0.0
2024-03-28T03:00,0.0
2024-03-28T03:15,0.0
2024-03-28T03:30,0.0
2024-03-28T03:45,0.0
2024-03-28T04:00,0.0
2024-03-28T04:15,0.0
2024-03-28T04:30,0.0
2024-03-28T04:45,0.0
2024-03-28T05:00,0.0
2024-03-28T05:15,0.0
2024-03-28T05:30,0.0
2024-03-28T05:45,0.0
2024-03-28T06:00,0.0
2024-03-28T06:15,0.0
2024-03-28T06:30,0.0
2024-03-28T06:45,0.0
2024-03-28T07:00,0.0
2024-03-28T07:15,0.0
2024-03-28T07:30,0.0
2024-03-28T07:45,32.4
2024-03-28T08:00,64.8
2024-03-28T08:15,48.4
2024-03-28T08:30,148.4
2024-03-28T08:45,210.8
2024-03-28T09:00,264.8
2024-03-28T09:15,306.6
2024-03-28T09:30,362.0
2024-03-28T09:45,418.2
2024-03-28T10:00,466.8
2024-03-28T10:15,469.7
2024-03-28T10:30,559.6
2024-03-28T10:45,603.8
2024-03-28T11:00,645.8
2024-03-28T11:15,684.7
2024-03-28T11:30,713.4
2024-03-28T11:45,742.0
2024-03-28T12:00,770.6
2024-03-28T12:15,778.9
2024-03-28T12:30,807.4
2024-03-28T12:45,815.8
2024-03-28T13:00,824.1
2024-03-28T13:15,852.5
2024-03-28T13:30,790.7
2024-03-28T13:45,719.2
2024-03-28T14:00,747.7
2024-03-28T14:15,845.6
2024-03-28T14:30,814.0
2024-03-28T14:45,792.5
2024-03-28T15:00,770.9
2024-03-28T15:15,769.1
2024-03-28T15:30,727.9
2024-03-28T15:45,686.7
2024-03-28T16:00,645.6
2024-03-28T16:15,615.3
2024-03-28T16:30,586.0
2024-03-28T16:45,544.0
2024-03-28T17:00,499.2
2024-03-28T17:15,448.8
2024-03-28T17:30,408.0
2024-03-28T17:45,358.6
2024-03-28T18:00,308.5
2024-03-28T18:15,254.0
2024-03-28T18:30,206.2
2024-03-28T18:45,157.0
2024-03-28T19:00,109.2
2024-03-28T19:15,65.1
2024-03-28T19:30,27.7
2024-03-28T19:45,0.7
2024-03-28T20:00,0.0
2024-03-28T20:15,0.0
2024-03-28T20:30,0.0
2024-03-28T20:45,0.0
2024-03-28T21:00,0.0
2024-03-28T21:15,0.0
2024-03-28T21:30,0.0
2024-03-28T21:45,0.0
2024-03-28T22:00,0.0
2024-03-28T22:15,0.0
2024-03-28T22:30,0.0
2024-03-28T22:45,0.0
2024-03-28T23:00,0.0
2024-03-28T23:15,0.0
2024-03-28T23:30,0.0
2024-03-28T23:45,0.0
2024-03-29T00:00,0.0
2024-03-29T00:15,0.0
2024-03-29T00:30,0.0
2024-03-29T00:45,0.0
2024-03-29T01:00,0.0
2024-03-29T01:15,0.0
2024-03-29T01:30,0.0
2024-03-29T01:45,0.0
2024-03-29T02:00,0.0
2024-03-29T02:15,0.0
2024-03-29T02:30,0.0
2024-03-29T02:45,0.0
2024-03-29T03:00,0.0
2024-03-29T03:15,0.0
2024-03-29T03:30,0.0
2024-03-29T03:45,0.0
2024-03-29T04:00,0.0
2024-03-29T04:15,0.0
2024-03-29T04:30,0.0
2024-03-29T04:45,0.0
2024-03-29T05:00,0.0
2024-03-29T05:15,0.0
2024-03-29T05:30,0.0
2024-03-29T05:45,0.0
2024-03-29T06:00,0.0
2024-03-29T06:15,0.0
2024-03-29T06:30,0.0
2024-03-29T06:45,0.0
2024-03-29T07:00,0.0
2024-03-29T07:15,0.0
2024-03-29T07:30,0.0
2024-03-29T07:45,38.4
2024-03-29T08:00,73.9
2024-03-29T08:15,120.5
2024-03-29T08:30,168.0
2024-03-29T08:45,217.0
2024-03-29T09:00,265.5
2024-03-29T09:15,134.0
2024-03-29T09:30,196.1
2024-03-29T09:45,301.6
2024-03-29T10:00,347.8
2024-03-29T10:15,164.8
2024-03-29T10:30,422.1
2024-03-29T10:45,427.8
2024-03-29T11:00,426.3
2024-03-29T11:15,642.7
2024-03-29T11:30,682.7
2024-03-29T11:45,701.2
2024-03-29T12:00,729.9
2024-03-29T12:15,748.5
2024-03-29T12:30,767.0
2024-03-29T12:45,775.4
2024-03-29T13:00,793.9
2024-03-29T13:15,792.3
2024-03-29T13:30,800.7
2024-03-29T13:45,799.1
2024-03-29T14:00,787.5
2024-03-29T14:15,756.1
2024-03-29T14:30,774.3
2024-03-29T14:45,752.9
2024-03-29T15:00,721.5
2024-03-29T15:15,670.5
2024-03-29T15:30,659.0
2024-03-29T15:45,647.5
2024-03-29T16:00,596.8
2024-03-29T16:15,497.4
2024-03-29T16:30,411.1
2024-03-29T16:45,356.3
2024-03-29T17:00,335.5
2024-03-29T17:15,285.8
2024-03-29T17:30,203.1
2024-03-29T17:45,220.6
2024-03-29T18:00,206.5
2024-03-29T18:15,176.3
2024-03-29T18:30,142.5
2024-03-29T18:45,92.9
2024-03-29T19:00,52.6
2024-03-29T19:15,47.0
2024-03-29T19:30,7.6
2024-03-29T19:45,1.0
2024-03-29T20:00,0.0
2024-03-29T20:15,0.0
2024-03-29T20:30,0.0
2024-03-29T20:45,0.0
2024-03-29T21:00,0.0
2024-03-29T21:15,0.0
2024-03-29T21:30,0.0
2024-03-29T21:45,0.0
2024-03-29T22:00,0.0
2024-03-29T22:15,0.0
2024-03-29T22:30,0.0
2024-03-29T22:45,0.0
2024-03-29T23:00,0.0
2024-03-29T23:15,0.0
2024-03-29T23:30,0.0
2024-03-29T23:45,0.0
